Reviews,Tokens,Class
"['mientras', 'hospedes', 'villa', 'palmar', 'flamencos', 'victima', 'robo', 'suite', 'ropa', 'mujeres', 'efectivo', 'robaron', 'mientras', 'estabamos', 'sentados', 'junto', 'numeroso', 'personal', 'complejo', 'tenia', 'acceso', 'habitacion', 'habia', 'encontrado', 'mantenimiento', 'gente', 'mantenimiento', 'limpieza', 'chicas', 'esperar', 'alguien', 'revisar', 'bar', 'honor', 'reporte', 'incidente', 'menos', 'w', 'satisfechos', 'respuesta', 'personal', 'resort', 'si', 'seleccionar', 'complejo', 'destino', 'vacaciones', 'ten', 'cuidado', 'dinero', 'pertenencias', 'personales', 'espero', 'victimized']","['mientr', 'hosped', 'vill', 'palm', 'flamenc', 'victim', 'rob', 'suit', 'rop', 'mujer', 'efect', 'rob', 'mientr', 'estab', 'sent', 'junt', 'numer', 'personal', 'complej', 'teni', 'acces', 'habit', 'habi', 'encontr', 'manten', 'gent', 'manten', 'limpiez', 'chic', 'esper', 'algui', 'revis', 'bar', 'honor', 'report', 'incident', 'men', 'w', 'satisfech', 'respuest', 'personal', 'resort', 'si', 'seleccion', 'complej', 'destin', 'vacacion', 'ten', 'cuid', 'diner', 'pertenent', 'personal', 'esper', 'victimiz']",3
"['sitio', 'reliquia', 'historia', 'habanera', 'conocio', 'plaza', 'anos', '80', '90', 'realmente', 'podia', 'imaginar', 'pudiera', 'recuperarse', 'totalmente', 'destruido', 'lleno', 'basura', 'escombros', 'sido', 'grandioso', 'esfuerzo', 'oficina', 'historiador', 'cubano', 'general', 'restaurar', 'hermosura', 'vivieron', 'epoca', 'numerosas', 'familias', 'importantes', 'habana', 'dejen', 'visitar', 'sitio', 'podran', 'apreciar', 'valores', 'arquitectonicos', 'unicos', 'cuba']","['siti', 'reliqui', 'histori', 'habaner', 'conoci', 'plaz', 'anos', '80', '90', 'realment', 'podi', 'imagin', 'pud', 'recuper', 'total', 'destru', 'llen', 'basur', 'escombr', 'sid', 'grandios', 'esfuerz', 'oficin', 'histori', 'cuban', 'general', 'restaur', 'hermosur', 'viv', 'epoc', 'numer', 'famili', 'import', 'haban', 'dej', 'visit', 'siti', 'podr', 'apreci', 'valor', 'arquitecton', 'unic', 'cub']",4
"['excelente', 'opcion', 'viaje', 'familiar', 'negocios', 'personas', 'atienden', 'buena', 'disposicion', 'ayudarte', 'hotel', 'pesar', 'antiguo', 'arreglado', 'comodo', 'funcional', 'buena', 'opcion']","['excelent', 'opcion', 'viaj', 'famili', 'negoci', 'person', 'atiend', 'buen', 'disposicion', 'ayudart', 'hotel', 'pes', 'antigu', 'arregl', 'comod', 'funcional', 'buen', 'opcion']",4
"['buen', 'servicio', 'desayuno', 'delicioso', 'precio', 'excesivo', 'obligan', 'poner', '100', 'caracteres', 'seccion']","['buen', 'servici', 'desayun', 'delici', 'preci', 'exces', 'oblig', 'pon', '100', 'caracter', 'seccion']",3
"['marido', 'viajando', 'grand', 'velas', '10', 'anos', 'tener', 'experiencia', 'maravillosa', 'cada', 'ano', 'personal', 'simplemente', 'increible', 'instalacion', 'bien', 'cuidado', 'nuevos', 'programas', 'ninos', 'primera', 'categoria', '10', 'anos', 'encontramos', 'club', 'ninos', 'club', 'adolescentes', 'ser', 'podrias', 'desear', 'nueva', 'zona', 'club', 'gran', 'adicion', 'personal', 'apoyo', 'favoritos']","['mar', 'viaj', 'grand', 'vel', '10', 'anos', 'ten', 'experient', 'maravill', 'cad', 'ano', 'personal', 'simplement', 'increibl', 'instal', 'bien', 'cuid', 'nuev', 'program', 'nin', 'primer', 'categori', '10', 'anos', 'encontr', 'club', 'nin', 'club', 'adolescent', 'ser', 'podri', 'des', 'nuev', 'zon', 'club', 'gran', 'adicion', 'personal', 'apoy', 'favorit']",3
"['gusto', 'cerca', 'habana', 'vieja', 'lejos', 'turistico', 'ir', 'taxi', 'alla', 'habitacion', 'normal', 'abriamos', 'ducha', 'mojaba', 'bano', 'desayuno', 'buffet', 'rico', 'si', 'quiere', 'hacer', 'limpieza', 'intestinal', '3', 'dias', 'tomarse', '2', 'vasos', 'jugo', 'desayuno', 'noche', 'pasillo', 'habia', 'carcajadas', 'gritos', 'dejaban', 'dormir', 'llamamos', 'recepcion', 'nadie', 'atendio', 'terminamos', 'prendiendo', 'aire', 'acondicionado', 'super', 'ruidoso', 'escuchar', 'borrachos', 'pedimos', 'agua', 'caliente', 'bar', 'cargar', 'termo', 'trataron', 'mandar', 'lado', 'final', 'llenaron', 'mala', 'gana', 'unico', 'bueno', 'hotel', 'banda', 'tocaba', 'musica', 'cubana', 'noche']","['gust', 'cerc', 'haban', 'viej', 'lej', 'turist', 'ir', 'taxi', 'alla', 'habit', 'normal', 'abri', 'duch', 'moj', 'ban', 'desayun', 'buffet', 'ric', 'si', 'quier', 'hac', 'limpiez', 'intestinal', '3', 'dias', 'tom', '2', 'vas', 'jug', 'desayun', 'noch', 'pasill', 'habi', 'carcaj', 'grit', 'dej', 'dorm', 'llam', 'recepcion', 'nadi', 'atendi', 'termin', 'prend', 'air', 'acondicion', 'sup', 'ruidos', 'escuch', 'borrach', 'ped', 'agu', 'calient', 'bar', 'carg', 'term', 'trat', 'mand', 'lad', 'final', 'llen', 'mal', 'gan', 'unic', 'buen', 'hotel', 'band', 'toc', 'music', 'cuban', 'noch']",3
"['mas', 'entrar', 'habitacion', 'encontramos', 'cucaracha', 'grande', 'muerta', 'muerta', 'habla', 'problema', 'claro', 'limpieza', 'asumo', 'cucarachas', 'habana', 'marmol', 'lavabo', 'redondel', 'manchado', 'haber', 'puesto', 'taza', 'cafe', 'vergonzoso', 'limpieza', 'toda', 'tapiceria', 'cortinas', 'colchas', 'tela', 'sillas', 'sillones', 'daba', 'asco', 'tocar', 'lleva', 'comprobar', 'almohadas', 'quitandoles', 'funda', 'bingo', 'circulos', 'amarillos', 'diversos', 'tamanos', 'intensidades', 'haber', 'sido', 'lavadas', 'regularmente', 'esporadicamente', 'dispongo', 'llamar', 'recepcion', 'cambien', 'almohadas', 'ultima', 'noche', 'habana', 'luna', 'miel', 'agotados', 'viaje', 'cayos', 'estabamos', 'dispuestos', 'dar', 'demasiada', 'importancia']","['mas', 'entrar', 'habit', 'encontr', 'cucarach', 'grand', 'muert', 'muert', 'habl', 'problem', 'clar', 'limpiez', 'asum', 'cucarach', 'haban', 'marmol', 'lavab', 'redondel', 'manch', 'hab', 'puest', 'taz', 'caf', 'vergonz', 'limpiez', 'tod', 'tapiceri', 'cortin', 'colch', 'tel', 'sill', 'sillon', 'dab', 'asco', 'toc', 'llev', 'comprob', 'almoh', 'quit', 'fund', 'bing', 'circul', 'amarill', 'divers', 'taman', 'intens', 'hab', 'sid', 'lav', 'regular', 'esporad', 'dispong', 'llam', 'recepcion', 'cambi', 'almoh', 'ultim', 'noch', 'haban', 'lun', 'miel', 'agot', 'viaj', 'cay', 'estab', 'dispuest', 'dar', 'demasi', 'import']",3
"['ambiente', 'ideal', 'pasar', 'familia', 'disfrutando', 'buena', 'atencion', 'exquisita', 'comida', 'internacional', 'cubana']","['ambient', 'ideal', 'pas', 'famili', 'disfrut', 'buen', 'atencion', 'exquisit', 'com', 'internacional', 'cuban']",4
"['hola', 'verdad', 'hacia', 'escribia', 'siento', 'necesidad', 'escribir', 'mal', 'asesoramiento', 'agencia', 'almundo', 'mal', 'servicio', 'hotel', 'contrate', 'dos', 'noches', 'despues', 'ir', 'cayos', 'llegar', 'lobby', 'hotel', 'habia', 'dos', 'personas', 'presento', 'hacer', 'check', 'in', 'dijeron', 'espere', 'mostrando', 'pantalla', 'computadora', 'relacionado', 'hotel', '15', 'minutos', 'atiende', 'persona', 'tomarme', 'datos', 'edificio', 'ocupa', 'manzana', '25', 'pisos', 'hall', 'importante', '6', 'ascensores', 'cuales', 'andaban', '3', 'dia', 'funcionan', 'ascensoristas', 'q', 'llevan', 'alguno', '25', 'pisos', 'habitacion', 'amplia', 'bano', 'bidet', 'cama', 'amplia', 'amoblamiento', 'anos', '80']","['hol', 'verd', 'haci', 'escribi', 'sient', 'neces', 'escrib', 'mal', 'asesor', 'agenci', 'almund', 'mal', 'servici', 'hotel', 'contrat', 'dos', 'noch', 'despu', 'ir', 'cay', 'lleg', 'lobby', 'hotel', 'habi', 'dos', 'person', 'present', 'hac', 'check', 'in', 'dijeron', 'esper', 'mostr', 'pantall', 'comput', 'relacion', 'hotel', '15', 'minut', 'atiend', 'person', 'tom', 'dat', 'edifici', 'ocup', 'manzan', '25', 'pis', 'hall', 'import', '6', 'ascensor', 'cual', 'andab', '3', 'dia', 'funcion', 'ascensor', 'q', 'llev', 'algun', '25', 'pis', 'habit', 'ampli', 'ban', 'bidet', 'cam', 'ampli', 'amobl', 'anos', '80']",4
"['llegar', 'hotel', 'recibidos', 'personal', 'amable', 'vestibulo', 'grandioso', 'check', 'in', 'rapido', 'eficiente', 'habitacion', 'mal', 'ventiladas', 'habia', 'agua', 'caliente', 'mal', 'gusto', 'general', 'gran', 'necesidad', 'refrescante', 'desayuno', 'manana', 'debajo', 'media', 'nivel', 'hotel', 'despues', '1', 'dia', 'cambiar', 'mejor', 'alojamiento', 'habana', 'ofrecer', 'si', 'gusta', 'historia', 'arquitectura', 'cultura', 'encima', 'cubanos', 'amables', 'cocina', 'ser', 'descubierto']","['lleg', 'hotel', 'recib', 'personal', 'amabl', 'vestibul', 'grandios', 'check', 'in', 'rap', 'eficient', 'habit', 'mal', 'ventil', 'habi', 'agu', 'calient', 'mal', 'gust', 'general', 'gran', 'neces', 'refresc', 'desayun', 'manan', 'debaj', 'medi', 'nivel', 'hotel', 'despu', '1', 'dia', 'cambi', 'mejor', 'aloj', 'haban', 'ofrec', 'si', 'gust', 'histori', 'arquitectur', 'cultur', 'encim', 'cuban', 'amabl', 'cocin', 'ser', 'descubiert']",2
"['camino', 'varadero', 'llegamos', 'dama', 'recepcion', 'dijo', 'esperar', 'minutos', 'conseguir', 'habitacion', '15', '30', 'tras', 'minutos', 'dijo', 'check', 'in', '16', '00', 'luego', 'dieron', 'habitacion', '16', '30', 'despues', 'largo', 'vuelo', 'bien', 'llegamos', 'habitacion', 'c', 'recepcion', 'dijeron', 'problema', 'aire', 'acondicionado', 'hotel', 'tomar', 'horas', 'todas', 'maneras', 'dejo', 'hotel', 'dia', 'todavia', 'tener', 'aire', 'acondicionado', 'funcionaba', 'habitacion', 'caliente', 'sucio', 'colchon', 'demasiado', 'blandas', 'mantas', 'sucias', 'restaurante', 'buena', 'seleccion', 'desayuno', 'buffet', 'noche', 'incluido', 'liquidos', 'demasiado', 'caro', '2', '50', 'coca', 'cola', 'buffet', 'buena', 'mas']","['camin', 'varader', 'lleg', 'dam', 'recepcion', 'dij', 'esper', 'minut', 'consegu', 'habit', '15', '30', 'tras', 'minut', 'dij', 'check', 'in', '16', '00', 'lueg', 'dieron', 'habit', '16', '30', 'despu', 'larg', 'vuel', 'bien', 'lleg', 'habit', 'c', 'recepcion', 'dijeron', 'problem', 'air', 'acondicion', 'hotel', 'tom', 'hor', 'tod', 'maner', 'dej', 'hotel', 'dia', 'todavi', 'ten', 'air', 'acondicion', 'funcion', 'habit', 'calient', 'suci', 'colchon', 'demasi', 'bland', 'mant', 'suci', 'restaur', 'buen', 'seleccion', 'desayun', 'buffet', 'noch', 'inclu', 'liqu', 'demasi', 'car', '2', '50', 'coc', 'col', 'buffet', 'buen', 'mas']",5
"['aunque', 'pequeno', 'ubicado', 'corazon', 'ciudad', 'rodeado', 'restaurantes', 'costado', 'teatro', 'juarez', 'ideal', 'sentarse', 'descansar', 'sacar', 'mapa', 'ciudad', 'tambien', 'buen', 'lugar', 'contratar', 'recorrido', 'estudiantina', 'callejoneada']","['aunqu', 'pequen', 'ubic', 'corazon', 'ciud', 'rod', 'restaur', 'cost', 'teatr', 'juarez', 'ideal', 'sent', 'descans', 'sac', 'map', 'ciud', 'tambi', 'buen', 'lug', 'contrat', 'recorr', 'estudiantin', 'callejon']",5
"['24', 'diciembre', 'comer', 'compania', 'familia', 'carne', 'platillo', 'principal', 'calidad', 'regular', 'buena', 'platillo', 'so', 'presentan', 'solo', 'solo', 'carne', 'pregunte', 'si', 'acompanaban', 'verduras', 'papa', 'asada', 'mas']","['24', 'diciembr', 'com', 'compani', 'famili', 'carn', 'platill', 'principal', 'calid', 'regul', 'buen', 'platill', 'so', 'present', 'sol', 'sol', 'carn', 'pregunt', 'si', 'acompan', 'verdur', 'pap', 'asad', 'mas']",5
"['excelente', 'servicio', 'personal', 'amable', 'habitaciones', 'viejos', 'sucias', 'bebe', 'picaron', 'restaurantes', 'ricos', 'falta', 'buena', 'remodelacion', 'habitaciones', 'si', 'afecto']","['excelent', 'servici', 'personal', 'amabl', 'habit', 'viej', 'suci', 'beb', 'pic', 'restaur', 'ric', 'falt', 'buen', 'remodel', 'habit', 'si', 'afect']",4
"['linda', 'experiencia', 'gran', 'calidad', 'humana', 'guias', 'comida', 'excelente', 'terrible', 'alojamientos', 'hija', 'llevamos', 'cuatro', 'dias', 'picaduras', 'chinches', 'parecer', 'trajimos', 'bogota', 'costo', 'beneficio', 'vale', 'pena', 'gatos', 'perros', 'alojamientos', 'condiciones', 'lamentables']","['lind', 'experient', 'gran', 'calid', 'human', 'gui', 'com', 'excelent', 'terribl', 'aloj', 'hij', 'llev', 'cuatr', 'dias', 'picadur', 'chinch', 'parec', 'traj', 'bogot', 'cost', 'benefici', 'val', 'pen', 'gat', 'perr', 'aloj', 'condicion', 'lament']",4
"['largas', 'filas', 'entrar', 'tickets', 'caros', 'cobran', 'camaras', 'fotograficas', 'profesionales', 'realmente', 'vale', 'pena', 'tiempo', 'precio', 'acceso']","['larg', 'fil', 'entrar', 'tickets', 'car', 'cobr', 'cam', 'fotograf', 'profesional', 'realment', 'val', 'pen', 'tiemp', 'preci', 'acces']",4
"['staff', 'super', 'simpatico', 'comida', 'buena', 'habitaciones', 'agradables', 'ubicacion', 'agradable', 'playa', 'puede', 'caminar', 'gusto', 'albercas', 'variadas', 'amplias', 'pierdas', 'masaje', 'spa', 'ensueno']","['staff', 'sup', 'simpat', 'com', 'buen', 'habit', 'agrad', 'ubic', 'agrad', 'play', 'pued', 'camin', 'gust', 'alberc', 'vari', 'ampli', 'pierd', 'masaj', 'spa', 'ensuen']",3
"['viaje', 'familia', 'animales', 'estan', 'bien', 'cuidados', 'padre', 'solo', 'realmente', 'cuidados', 'covid', 'control', 'aforo', 'maximo', 'personas', 'acceden', 'parque', 'zona', 'comidas', 'tiendas', 'recorrido', 'vehiculo', 'haces', 'vuelta', 'rueda', 'tanta', 'gente', 'tardas', '4', '5', 'horas', 'dar', 'recorrido', 'personas', 'guardan', 'distancia', 'personal', 'cuidado', 'detalles']","['viaj', 'famili', 'animal', 'estan', 'bien', 'cuid', 'padr', 'sol', 'realment', 'cuid', 'cov', 'control', 'afor', 'maxim', 'person', 'acced', 'parqu', 'zon', 'com', 'tiend', 'recorr', 'vehicul', 'hac', 'vuelt', 'rued', 'tant', 'gent', 'tard', '4', '5', 'hor', 'dar', 'recorr', 'person', 'guard', 'distanci', 'personal', 'cuid', 'detall']",4
"['fortaleza', 'noche', 'ver', 'ceremonia', 'canon', 'unico', 'cuba', 'comenzo', 'tiempo', 'llegar', 'temprano', 'conseguir', 'buen', 'espacio', 'ver', 'ceremonia', 'interesante', 'ish', 'bastante', 'prolongarse', 'disparar', 'canon', 'gratis']","['fortalez', 'noch', 'ver', 'ceremoni', 'canon', 'unic', 'cub', 'comenz', 'tiemp', 'lleg', 'tempran', 'consegu', 'buen', 'espaci', 'ver', 'ceremoni', 'interes', 'ish', 'bastant', 'prolong', 'dispar', 'canon', 'gratis']",5
"['probado', 'cabrito', 'restaurantes', 'gusta', 'mas', 'sabor', 'presentacion', 'creo', 'mismo', 'si', 'grande', 'chivo', 'ke', 'sabe', 'gusto', 'prefiero', 'ir', 'mas']","['prob', 'cabrit', 'restaur', 'gust', 'mas', 'sabor', 'present', 'cre', 'mism', 'si', 'grand', 'chiv', 'ke', 'sab', 'gust', 'prefier', 'ir', 'mas']",2
"['vista', 'maravillosa', 'hotel', 'barcos', 'paseo', 'yate', 'genial', 'noche', 'luces', 'ven', 'increibles', 'caminar', 'orilla', 'noche', 'dia', 'cualquier', 'hora', 'puerto', 'hermoso']","['vist', 'maravill', 'hotel', 'barc', 'pase', 'yat', 'genial', 'noch', 'luc', 'ven', 'increibl', 'camin', 'orill', 'noch', 'dia', 'cualqui', 'hor', 'puert', 'hermos']",5
"['verdad', 'bien', 'disenado', 'agradable', 'vista', 'guias', 'lanchas', 'simpaticos', 'precio', 'parece', 'razonable', 'distancia', 'recorre']","['verd', 'bien', 'disen', 'agrad', 'vist', 'gui', 'lanch', 'simpat', 'preci', 'parec', 'razon', 'distanci', 'recorr']",4
"['alojado', 'cuantos', 'incluido', 'mexico', 'habia', 'oido', 'increible', 'grand', 'velas', 'asi', 'ansiosos', 'estancia', 'alli', 'dicho', 'wow', 'ed', 'complejo', 'real', 'vestibulo', 'zona', 'piscina', 'estan', 'bien', 'decepcionado', 'comida', 'restaurantes', 'especialidades', 'esperaba', 'alta', 'calidad', 'similar', 'hotel', 'ep', 'debido', 'precios', 'altos', 'dijo', 'mini', 'bar', 'completamente', 'stock', 'incluyendo', 'pica', 'patatas', 'fritas', 'frutos', 'secos', 'chocolate', 'bonito', 'detalle', 'mayor', 'problema', 'hotel', 'servicio', 'tiempo', 'alli', 'acceso', 'internet', 'inalambrico', 'funcionando', 'pagar', '15', 'dolares', 'dia', 'internet', 'funcionaba', 'llame', 'recepcion', 'prometieron', 'tener', 'alguien', 'mirar', 'pedimos', 'estancia', 'habitacion', 'esperar', '2', 'horas', 'mas', 'tarde', 'nadie', 'aparecio', 'llame', 'nuevo', 'disculparon', 'dijeron', 'esperar', 'vez', 'hice', 'viaje', 'negocios', 'necesitabamos', 'hacer', 'correos', 'electronicos', 'trabajo', 'hora', 'pasado', 'nadie', 'aparecio', 'finalmente', 'bajo', 'centro', 'negocios', 'dijeron', 'alguien', 'llamaron', 'solucionar', 'vez', 'mas', 'nadie', 'pedi', 'gerente', 'seguimiento', 'conmigo', 'nadie', 'finalmente', 'noche', 'hablar', 'director', 'siquiera', 'hablan', 'ingles', 'asi', 'botones', 'debia', 'traducir', 'tratando', 'sonar', 'arrogantes', 'hotel', 'cinco', 'estrellas', 'lugar', 'mexico', 'usted', 'tendra', 'gran', 'cantidad', 'norte', 'americanos', 'alojandonos', 'necesitas', 'tener', 'gerente', 'puede', 'hablar', 'ingles', 'pregunte', 'gerente', 'manana', 'hablan', 'ingles', 'seguimiento', 'conmigo', 'hacer', 'registro', 'salida', 'dia', 'siguiente', 'supuesto', 'llamado', 'registro', 'resolucion', 'ofrecen', 'cobraron', 'conexion', 'supuesto', 'mejor', 'cobraron', 'reciben', 'internet', 'tiempo', 'pase', 'alli', 'resolucion', 'decepcionante']","['aloj', 'cuant', 'inclu', 'mexic', 'habi', 'oid', 'increibl', 'grand', 'vel', 'asi', 'ansios', 'estanci', 'alli', 'dich', 'wow', 'ed', 'complej', 'real', 'vestibul', 'zon', 'piscin', 'estan', 'bien', 'decepcion', 'com', 'restaur', 'especial', 'esper', 'alta', 'calid', 'simil', 'hotel', 'ep', 'deb', 'preci', 'altos', 'dij', 'mini', 'bar', 'complet', 'stock', 'inclu', 'pic', 'patat', 'frit', 'frut', 'sec', 'chocolat', 'bonit', 'detall', 'mayor', 'problem', 'hotel', 'servici', 'tiemp', 'alli', 'acces', 'internet', 'inalambr', 'funcion', 'pag', '15', 'dolar', 'dia', 'internet', 'funcion', 'llam', 'recepcion', 'promet', 'ten', 'algui', 'mir', 'ped', 'estanci', 'habit', 'esper', '2', 'hor', 'mas', 'tard', 'nadi', 'apareci', 'llam', 'nuev', 'disculp', 'dijeron', 'esper', 'vez', 'hic', 'viaj', 'negoci', 'necesitab', 'hac', 'corre', 'electron', 'trabaj', 'hor', 'pas', 'nadi', 'apareci', 'final', 'baj', 'centr', 'negoci', 'dijeron', 'algui', 'llam', 'solucion', 'vez', 'mas', 'nadi', 'pedi', 'gerent', 'seguimient', 'conmig', 'nadi', 'final', 'noch', 'habl', 'director', 'siqu', 'habl', 'ingles', 'asi', 'boton', 'debi', 'traduc', 'trat', 'son', 'arrog', 'hotel', 'cinc', 'estrell', 'lug', 'mexic', 'usted', 'tendr', 'gran', 'cantid', 'nort', 'american', 'aloj', 'necesit', 'ten', 'gerent', 'pued', 'habl', 'ingles', 'pregunt', 'gerent', 'manan', 'habl', 'ingles', 'seguimient', 'conmig', 'hac', 'registr', 'sal', 'dia', 'siguient', 'supuest', 'llam', 'registr', 'resolucion', 'ofrec', 'cobr', 'conexion', 'supuest', 'mejor', 'cobr', 'recib', 'internet', 'tiemp', 'pas', 'alli', 'resolucion', 'decepcion']",5
"['hospedamos', 'hotel', 'pasado', 'diciembre', 'llegamos', 'habana', 'sabiendo', 'q', 'hoteles', 'lugar', 'buenos', 'asique', 'preparadas', 'hotel', 'gral', 'tan', 'mal', 'ascensor', 'wifi', 'pago', 'dia', 'q', 'llegamos', 'habia', 'agua', 'caliente', 'amabilidad', 'dia', 'siguiente', 'dejaron', 'elegir', 'habitacion', 'q', 'agua', 'caliente', 'gral', 'personal', 'amables', 'siempre', 'dejes', 'propina', 'toda', 'habana', 'ocurre', 'mismo', 'ubicacion', 'buena', 'queda', 'cerca', 'malecon', 'unas', '20', 'cuadras', 'pie', 'habana', 'vieja']","['hosped', 'hotel', 'pas', 'diciembr', 'lleg', 'haban', 'sab', 'q', 'hotel', 'lug', 'buen', 'asiqu', 'prepar', 'hotel', 'gral', 'tan', 'mal', 'ascensor', 'wifi', 'pag', 'dia', 'q', 'lleg', 'habi', 'agu', 'calient', 'amabil', 'dia', 'siguient', 'dej', 'eleg', 'habit', 'q', 'agu', 'calient', 'gral', 'personal', 'amabl', 'siempr', 'dej', 'propin', 'tod', 'haban', 'ocurr', 'mism', 'ubic', 'buen', 'qued', 'cerc', 'malecon', 'unas', '20', 'cuadr', 'pie', 'haban', 'viej']",4
"['actividades', 'entretenidas', 'originales', 'albercas', 'excelentes', 'limpias', 'comida', 'rica', 'ambiente', 'familiar', 'vista', 'mar', 'preciosa', 'servicio', 'excelente', 'recomiendo', 'vengan', 'visitar', 'hotel', 'pasas', 'excelentes', 'vacaciones', 'gente', 'super', 'amable', 'super', 'atentos', 'chicos', 'actividades', 'candela', 'carlos', 'miguel', 'gilberto', 'jorge', 'adilene']","['activ', 'entreten', 'original', 'alberc', 'excelent', 'limpi', 'com', 'ric', 'ambient', 'famili', 'vist', 'mar', 'precios', 'servici', 'excelent', 'recom', 'veng', 'visit', 'hotel', 'pas', 'excelent', 'vacacion', 'gent', 'sup', 'amabl', 'sup', 'atent', 'chic', 'activ', 'candel', 'carl', 'miguel', 'gilbert', 'jorg', 'adilen']",4
"['perfecto', 'lugar', 'cenar', 'romanticamente', 'primer', 'noche', 'habana', 'chef', 'dueno', 'lugar', 'plato', 'elegir', 'langosta', 'hemingway', 'alucinante', '100', 'recomendable', 'buen', 'precio']","['perfect', 'lug', 'cen', 'romant', 'prim', 'noch', 'haban', 'chef', 'duen', 'lug', 'plat', 'eleg', 'langost', 'hemingway', 'alucin', '100', 'recomend', 'buen', 'preci']",4
"['coleccion', 'bien', 'presentada', 'rellenan', 'maravillosa', 'fascinante', 'personal', 'servicial', 'puede', 'perder', 'vale', 'pena', 'comprar', 'libro', 'guia', 'detallada', 'ingles', 'buena', 'experiencia', 'aprendizaje', 'aesthatic']","['coleccion', 'bien', 'present', 'rellen', 'maravill', 'fascin', 'personal', 'servicial', 'pued', 'perd', 'val', 'pen', 'compr', 'libr', 'gui', 'detall', 'ingles', 'buen', 'experient', 'aprendizaj', 'aesthatic']",5
"['cuba', 'nota', 'falta', 'muchas', 'cosas', 'mantenimiento', 'ascensores', 'cmida', 'escasa', 'calidad', 'tratarse', 'dicen', 'hotel', 'cuatro', 'estrellas', 'habitaciones', 'confortables', 'igual', 'banos', 'pisos', 'altos', 'vista', 'buena', 'cercano', 'mar', 'edificios', 'embajada', 'rusia', 'bastante', 'cerca']","['cub', 'not', 'falt', 'much', 'cos', 'manten', 'ascensor', 'cmid', 'escas', 'calid', 'trat', 'dic', 'hotel', 'cuatr', 'estrell', 'habit', 'confort', 'igual', 'ban', 'pis', 'altos', 'vist', 'buen', 'cercan', 'mar', 'edifici', 'embaj', 'rusi', 'bastant', 'cerc']",3
"['parece', 'tipo', 'restaurante', 've', 'pasado', 'servicio', 'regular', 'precios', 'caros', 'decoracion', 'pesima', 'animalista', 'parece', 'exhibir', 'animales', 'cazados', 'mal', 'gusto', 'sumandole', 'luces', 'mas']","['parec', 'tip', 'restaur', 've', 'pas', 'servici', 'regul', 'preci', 'car', 'decor', 'pesim', 'animal', 'parec', 'exhib', 'animal', 'caz', 'mal', 'gust', 'sum', 'luc', 'mas']",4
